0.085714,88.831367
0.085737,91.582741
0.085760,93.928612
0.085782,95.884605
0.085805,97.469666
0.085828,98.705620
0.085850,99.616608
0.085873,100.228355
0.085896,100.567764
0.085918,100.662209
0.085941,100.539093
0.085964,100.225281
0.085986,99.746765
0.086009,99.128166
0.086032,98.392586
0.086054,97.561218
0.086077,96.653290
0.086100,95.685898
0.086122,94.674080
0.086145,93.630714
0.086168,92.566711
0.086190,91.491074
0.086213,90.411064
0.086236,89.332481
0.086259,88.259712
0.086281,87.196075
0.086304,86.143944
0.086327,85.104965
0.086349,84.080193
0.086372,83.070312
0.086395,82.075668
0.086417,81.096352
0.086440,80.132278
0.086463,79.183205
0.086485,78.248650
0.086508,77.327873
0.086531,76.419777
0.086553,75.522926
0.086576,74.635216
0.086599,73.754028
0.086621,72.875961
0.086644,71.996849
0.086667,71.111519
0.086689,70.214035
0.086712,69.297424
0.086735,68.353874
0.086757,67.374748
0.086780,66.350624
0.086803,65.271591
0.086825,64.127289
0.086848,62.907204
0.086871,61.600895
0.086893,60.198269
0.086916,58.689819
0.086939,57.066990
0.086961,55.322388
0.086984,53.450077
0.087007,51.445866
0.087029,49.307461
0.087052,47.034706
0.087075,44.629704
0.087098,42.096878
0.087120,39.443066
0.087143,36.677425
0.087166,33.811420
0.087188,30.858641
0.087211,27.834627
0.087234,24.756618
0.087256,21.643297
0.087279,18.514423
0.087302,15.390526
0.087324,12.292496
0.087347,9.241230
0.087370,6.257249
0.087392,3.360316
0.087415,0.569107
0.087438,-2.099124
0.087460,-4.628834
0.087483,-7.006399
0.087506,-9.220335
0.087528,-11.261419
0.087551,-13.122767
0.087574,-14.799858
0.087596,-16.290504
0.087619,-17.594776
0.087642,-18.714840
0.087664,-19.654810
0.087687,-20.420528
0.087710,-21.019297
0.087732,-21.459661
0.087755,-21.751102
0.087778,-21.903757
0.087800,-21.928164
0.087823,-21.834991
0.087846,-21.634792
0.087868,-21.337791
0.087891,-20.953712
0.087914,-20.491608
0.087937,-19.959757
0.087959,-19.365595
0.087982,-18.715672
0.088005,-18.015642
0.088027,-17.270304
0.088050,-16.483681
0.088073,-15.659060
0.088095,-14.799150
0.088118,-13.906150
0.088141,-12.981920
0.088163,-12.028067
0.088186,-11.046091
0.088209,-10.037494
0.088231,-9.003860
0.088254,-7.946959
0.088277,-6.868788
0.088299,-5.771614
0.088322,-4.657989
0.088345,-3.530745
0.088367,-2.392961
0.088390,-1.247925
0.088413,-0.099070
0.088435,1.050090
0.088458,2.196033
0.088481,3.335306
0.088503,4.464592
0.088526,5.580774
0.088549,6.680973
0.088571,7.762589
0.088594,8.823307
0.088617,9.861083
0.088639,10.874113
0.088662,11.860783
0.088685,12.819590
0.088707,13.749037
0.088730,14.647540
0.088753,15.513302
0.088776,16.344183
0.088798,17.137573
0.088821,17.890287
0.088844,18.598448
0.088866,19.257389
0.088889,19.861603
0.088912,20.404694
0.088934,20.879393
0.088957,21.277546
0.088980,21.590227
0.089002,21.807833
